a_Georgia, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000001100001110000000000000000000000111000001110000000000000000000001110000011100000000000000000000001100000111000000000000000000000000000001110000000000000000000000000000111100000000000000000000000001100111000000000000000000000001110001110000000000000000000001110000011100000000000000000000011100000111000000000000000000001110000001110000000000000000000011110000011100000000000000000000111100001111000000000000000000000111111100111000000000000000000000111110000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Helvetica, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000111111111100000000000000000000011110000111100000000000000000000110000000111000000000000000000011100000001110000000000000000000111000000011100000000000000000000000000000111000000000000000000000000000011110000000000000000000000111111111100000000000000000000111111100111000000000000000000011110000001110000000000000000000111000000011100000000000000000011100000000111000000000000000000111000000001110000000000000000001111000000111100000000000000000001111000011111000000000000000000001111111110111100000000000000000001111100000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Impact, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000011111111110000000000000000000001111111111110000000000000000000111111111111110000000000000000001111110111111100000000000000000011111100111111000000000000000000111111001111110000000000000000001111110011111100000000000000000000000011111111000000000000000000000011111111110000000000000000000111111111111100000000000000000011111110111111000000000000000000111111001111110000000000000000001111110011111100000000000000000011111100111111000000000000000000111111001111110000000000000000001111110011111100000000000000000011111111111111000000000000000000111111111111110000000000000000000111111011111100000000000000000000111100111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Luminari, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000001111111110000000000000000000001110001111100000000000000000000110000001111000000000000000000000000000011110000000000000000000000000000111110000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000000000000000000001000000111100000000000000000001110000001111000000000000000000111100000011111000000000000000001111100011011110001000000000000011111111100111111100000000000000111111100001111100000000000000000111100000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Menlo, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000001111111111000000000000000000000111111111111000000000000000000001111000001111000000000000000000010000000001110000000000000000000000000000011100000000000000000000000000000011000000000000000000000011111111111000000000000000000011111111111110000000000000000001111111111111100000000000000000011110000000111000000000000000001110000000001110000000000000000011100000000111100000000000000000111000000001111000000000000000001111000001111110000000000000000001111111111011100000000000000000001111111100111000000000000000000001111100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Monaco, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111110000000000000000000001111111111100000000000000000000111100000111000000000000000000011100000001110000000000000000001110000000011100000000000000000011100000000111000000000000000001110000000001110000000000000000011100000000011100000000000000000111000000000111000000000000000001110000000001110000000000000000011100000000011100000000000000000111000000001111000000000000000001110000000011110000000000000000011100000001111100000000000000000111100000111111000000000000000000111100011101110000000000000000000111111100011100000000000000000000111100000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Noteworthy, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000001111111000000000000000000000000011100011000000000000000000000001110000011000000000000000000000011000000110000000000000000000000100000001100000000000000000000001000000011000000000000000000000010000000110000000000000000000000000000001100000000000000000000000011111111000000000000000000000011100000110000000000000000000001100000001100000000000
a_Optima, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111100000000000000000000000001100011110000000000000000000000000000011100000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000111100000000000000000000000001111111000000000000000000000011100001110000000000000000000001110000011100000000000000000000111000000111000000000000000000001110000001110000000000000000000011100000011100000000000000000000111000001111000000000000000000000111000101110000000000000000000000111110001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Palatino, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000011000011100000000000000000000000100000011100000000000000000000000000000111000000000000000000000000000000110000000000000000000000000000011100000000000000000000000011111111000000000000000000000011111111110000000000000000000001111000001100000000000000000000011100000011000000000000000000001110000000110000000000000000000011100000001100000000000000000000111000000011000000000000000000000111000001111000000000000000000000111100001111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Papyrus, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111000000000000000000000000011100011000000000000000000000000100000110000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000111111000000000000000000000000110000110000000000000000000000010000001100000000000000000000001100000011000000000000000000000010000000110000000000000000000000100000001100000000000000000000001100000111000000000000000000000011100111110000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Phosphate, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000011111100000000000000000000000001110011100000000000000000000000011100111000000000000000000000000111110110000000000000000000000011101101110000000000000000000000111011011100000000000000000000011101111011100000000000000000000111011110111000000000000000000001110111101110000000000000000000111011111101110000000000000000001110111111011100000000000000000011111100111011000000000000000001110111001110111000000000000000011101111111101110000000000000001110111111111101110000000000000011100000000000011100000000000000111111111111111111000000000000011111111111111111111000000000000111111100000011111110000000000001111110000000011111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Skia, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000000011111111100000000000000000000000000000111100000000000000000000000000000111000000000000000000000000000000110000000000000000000000000000001110000000000000000000000000111111100000000000000000000001111111111000000000000000000000111110001110000000000000000000011100000011100000000000000000001110000000111000000000000000000011100000001110000000000000000000111000000011100000000000000000000111100000111000000000000000000000111111111110000000000000000000000011111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Tahoma, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111000000000000000000000001111111111100000000000000000000011111111111100000000000000000000110000000111000000000000000000000000000000111000000000000000000000000000001110000000000000000000000011111111100000000000000000000011111111111000000000000000000011111111111110000000000000000001111110000011100000000000000000011110000000111000000000000000000111000000001110000000000000000001110000000111100000000000000000011110000011111000000000000000000011111111111110000000000000000000111111111011100000000000000000000011111000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Times, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111110000000000000000000000000111000111000000000000000000000001110000110000000000000000000000011000001110000000000000000000000000000011100000000000000000000000000001111000000000000000000000000001101110000000000000000000000001100011100000000000000000000000110000111000000000000000000000011000001110000000000000000000001110000011100000000000000000000011100000111000000000000000000000111100011110000000000000000000000111111011111000000000000000000000111000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Times New Roman, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000000011000111000000000000000000000001100000111000000000000000000000011000001110000000000000000000000110000011100000000000000000000000000001111000000000000000000000000011101110000000000000000000000011000011100000000000000000000001100000111000000000000000000000111000001110000000000000000000001110000011100000000000000000000011110001111010000000000000000000011111101111000000000000000000000011100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
a_Verdana, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000011111111111100000000000000000000111111111111100000000000000000001100000001111000000000000000000000000000001110000000000000000000000000000001100000000000000000000000011111111000000000000000000000111111111110000000000000000000111111111111100000000000000000011111100000011000000000000000000111100000000110000000000000000001110000000001100000000000000000011100000000011000000000000000000111000000001110000000000000000001111000001111100000000000000000011111111111111000000000000000000011111111100111000000000000000000001111100001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
,
b_Arial, 0000000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100111110000000000000000000000111011111111000000000000000000001111111111111000000000000000000011111000011110000000000000000000111100000011110000000000000000001110000000011100000000000000000011100000000111000000000000000000111000000000110000000000000000001110000000001100000000000000000011100000000011000000000000000000111000000001110000000000000000001110000000011100000000000000000011110000001111000000000000000000111110000111100000000000000000001111111111111000000000000000000011101111111100000000000000000000111001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Avenir, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100001111100000000000000000000011001111111110000000000000000000111111000001110000000000000000001111000000001110000000000000000011100000000001110000000000000000111000000000001100000000000000001100000000000011000000000000000011000000000000110000000000000000110000000000001100000000000000001110000000000011000000000000000011100000000001110000000000000000111100000000111000000000000000001111110000011100000000000000000011001111111110000000000000000000110000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Chalkboard, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111001111100000000000000000000001111111111100000000000000000000011111111111100000000000000000000111111000111100000000000000000001111100000111000000000000000000011100000001110000000000000000000111000000011100000000000000000001110000000111000000000000000000011100000001110000000000000000000111000000011100000000000000000001110000001111000000000000000000011100000111100000000000000000001111111111111000000000000000000011111111111100000000000000000000010111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Chalkduster, 0000000001111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000000000000000000000000001111000000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111110000110000000000000000000001111111111110000000000000000000011111111111110000000000000000000111111111111110000000000000000001111100010111100000000000000000011110000000011100000000000000000111100000001111000000000000000001111000000001110000000000000000011110000000011100000000000000000111100000000111000000000000000001111000000011100000000000000000011110000001111000000000000000000111100000111100000000000000000001110000011101000000000000000000011100001111100000000000000000000111101111100000000000000000000001111111111000000000000000000000011101111100000000000000000000000110111111000000000000000000000001111111000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Charter, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000001111100000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000111111111000000000000000000000001110000011100000000000000000000011000000011100000000000000000000110000000111000000000000000000001100000000111000000000000000000011000000001110000000000000000000110000000011100000000000000000001100000000111000000000000000000011000000001110000000000000000000110000000011100000000000000000001100000000110000000000000000000011000000011100000000000000000000110000000110000000000000000000001100000111000000000000000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Copperplate, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111111111111000000000000000000001111111111111000000000000000000011100000001111000000000000000000111000000001110000000000000000001110000000011100000000000000000011100000001110000000000000000000111111111111100000000000000000001111111111111000000000000000000011100000001111000000000000000000111000000001110000000000000000001110000000011100000000000000000011100000000111000000000000000000111111111111100000000000000000001111111111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Courier, 0000000000000000000000000000000000000000011110000000000000000000000000000111110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111001111100000000000000000000001111111111110000000000000000000011111000001110000000000000000000111100000001110000000000000000001110000000001110000000000000000011100000000011100000000000000000110000000000111000000000000000001110000000001110000000000000000011100000000011100000000000000000111000000000110000000000000000001111000000011100000000000000000011111000001110000000000000000011111111111111000000000000000000111110011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Didot, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000110000000000000000000011110000000110000000000000000000111000000001100000000000000000001110000000011100000000000000000011100000000111000000000000000000111000000001110000000000000000001110000000011100000000000000000011100000000111000000000000000000111000000001110000000000000000001110000000011000000000000000000011100000000100000000000000000000111000000010000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Futura, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110011111000000000000000000000111111111111100000000000000000001111111111111100000000000000000011111100011111000000000000000000111110000001111000000000000000001111000000011110000000000000000011110000000011100000000000000000111100000000111100000000000000001111000000001111000000000000000011110000000011100000000000000000111100000001111000000000000000001111100000011110000000000000000011111100011111000000000000000000111111111111110000000000000000001111111111111000000000000000000011110011111000000000000000000000000000000000000000000000000000000000000000000000000000
b_Geneva, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110001111100000000000000000000011100111111110000000000000000000111011000011110000000000000000001111100000001110000000000000000011110000000011100000000000000000111100000000011100000000000000001110000000000111000000000000000011100000000001110000000000000000111000000000011100000000000000001110000000000111000000000000000011100000000001110000000000000000111100000000011100000000000000001111000000001111000000000000000011110000000011100000000000000000111110000001111000000000000000001110110000111100000000000000000011100111111110000000000000000000111000111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Georgia, 0000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000000000000000111100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111001111100000000000000000000001111111111100000000000000000000011110000111100000000000000000000111000000111100000000000000000001110000000111000000000000000000011100000001110000000000000000000111000000011110000000000000000001110000000111100000000000000000011100000001111000000000000000000111000000011110000000000000000001110000000111000000000000000000011100000001110000000000000000000111000000011100000000000000000001110000001110000000000000000000011110000111000000000000000000000100011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Helvetica, 0000000000111000000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110011111000000000000000000000011111111111100000000000000000000111110000111100000000000000000001111000000111100000000000000000011100000000111000000000000000000111000000001110000000000000000001110000000011100000000000000000011000000000011100000000000000000110000000000111000000000000000001100000000001110000000000000000011100000000011000000000000000000111000000001110000000000000000001110000000011100000000000000000011100000000111000000000000000000111100000011100000000000000000001111100001111000000000000000000011011111111100000000000000000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
b_Impact, 0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000111111000000000000000000000000001111110000000000000000000000000011111100000000000000000000000000111111001111100000000000000000001111111111111100000000000000000011111111111111000000000000000000111111111111111000000000000000001111111011111110000000000000000011111100111111100000000000000000111111001111111000000000000000001111110011111110000000000000000011111100111111100000000000000000111111001111111000000000000000001111110011111110000000000000000011111100111111100000000000000000111111001111111000000000000000001111110011111110000000000000000011111100111111100000000000000000111111001111111000000000000000001111111011111110000000000000000011111111111111000000000000000000111111111111110000000000000000001111110111111100000000000000000011111100111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
